#timestamp x y z q_x q_y q_z q_w
1695265388.132131 -0.547405865463557 0.085441538019334 0.009441446283615 0.030643331898511 -0.027693960594369 0.938206205491455 0.343603182077909
1695265388.231984 -0.547279192929718 0.074092873108189 0.012587718048776 0.031000009419840 -0.026864040489376 0.945083359434564 0.324244917407223
1695265388.331840 -0.558726933497575 0.062018823019547 0.010374837250170 0.031609726694102 -0.031538436966127 0.950756501083126 0.306705441458435
1695265388.432081 -0.566054247163527 0.046601033273695 0.006829651378609 0.032305866098957 -0.033555658561153 0.956356743373056 0.288465124753391
1695265388.531926 -0.571763003614907 0.039974415159670 0.006262162114593 0.032310805036493 -0.030749403072277 0.963014269198189 0.265732955068154
1695265388.631761 -0.577341137160003 0.034519654048609 0.002691026483801 0.032564294345033 -0.028999548092347 0.969924581108011 0.239467951731921
1695265388.732408 -0.579968391744926 0.021704504912912 0.005672808590714 0.033723766893795 -0.023669278156442 0.975951036223481 0.214060850489623
1695265388.832234 -0.586792876410921 0.001961073756313 0.016547618942946 0.033175083758461 -0.023913510830954 0.979956432921078 0.194969093432618
1695265388.932070 -0.589810143412096 -0.007224503034999 0.016061598412170 0.034233631206806 -0.028971098170800 0.983466861861221 0.175447044962286
1695265389.031903 -0.592722726515383 -0.017417389898980 0.020399938134329 0.033932884213370 -0.029207446582822 0.986895379141962 0.155025788375030
1695265389.131734 -0.596832218492874 -0.021730583791727 0.020794050670625 0.033558404704454 -0.028738649413345 0.990202429521559 0.132465361786291
1695265389.232368 -0.596040664226983 -0.028560104599110 0.016325426556709 0.034116575294489 -0.026595995084185 0.993418115649025 0.106062056532864
1695265389.332208 -0.589983269731702 -0.043498273286060 0.010110391526086 0.035164766579174 -0.026950147403362 0.995692219343189 0.081450187757845
1695265389.432050 -0.580270750647606 -0.053128847423940 0.007184655724389 0.036292599692892 -0.026673799243814 0.997170378776193 0.060187966677396
1695265389.531892 -0.577170525536622 -0.060038621265366 0.014016431505096 0.036198921384645 -0.029285274358175 0.998092196521741 0.040545999047313
1695265389.631727 -0.576545342465401 -0.068347543926055 0.015288532735439 0.036891377949318 -0.029245993264592 0.998684828279681 0.020305464164475
1695265389.732366 -0.578750565974322 -0.074033255759997 0.011550960013985 0.036616336303530 -0.028117637280024 0.998931216536879 -0.002251003693473
1695265389.832210 -0.579939763500588 -0.084042507777136 0.009894054574826 0.035082977769813 -0.024311720232018 0.998681038675909 -0.028536081009005
1695265389.932054 -0.574147838159932 -0.097131608711329 0.004988095925291 0.035941092680472 -0.025723027229362 0.997608782933127 -0.053134545653075
1695265390.031897 -0.565650549749843 -0.104386816842667 0.003430212494037 0.036450337171845 -0.025251611369371 0.996315383597992 -0.073412433887432
1695265390.131727 -0.562033073766971 -0.117277482132182 0.005954828993158 0.037104025739087 -0.029263399909137 0.994581356944973 -0.092600589183810
1695265390.232373 -0.560436728723581 -0.128662634092153 0.006933184473823 0.037598835652255 -0.029340490358221 0.992387268400168 -0.113547226740106
1695265390.332206 -0.563864753997101 -0.134399538225655 0.005186219071994 0.036001937733202 -0.025822423597294 0.989650804381248 -0.136485707334313
1695265390.432045 -0.559618164266119 -0.138927972942746 0.005314642041229 0.035005432023723 -0.023915507751361 0.985742058352785 -0.162835077953807
1695265390.531879 -0.549249539572044 -0.144540483771690 0.002218577430534 0.035454974086364 -0.023114274295103 0.981352177335101 -0.187500877800564
1695265390.631717 -0.536854503898040 -0.149134571052968 0.005290105829061 0.036356937960545 -0.021766132982326 0.977224228157991 -0.207935606422101
1695265390.732356 -0.531520186175224 -0.160667963434142 0.005126969194232 0.037248996880177 -0.025139876939595 0.972918391315110 -0.226738401378507
1695265390.832206 -0.529150425156102 -0.169437206817809 0.005284269722952 0.037710477910067 -0.026025961827715 0.967930342520185 -0.247004901156788
1695265390.932043 -0.530747759068587 -0.176550565704955 0.007170000933997 0.035898543037126 -0.024531071460948 0.962178908059891 -0.268926142324334
1695265391.031895 -0.524219428789089 -0.182899703236704 0.002183176715288 0.034824689123200 -0.023343573150414 0.954986602707281 -0.293671427397410
1695265391.131731 -0.518839166215127 -0.183515502567639 0.002444126114938 0.034281760247658 -0.023381483171827 0.947392814958078 -0.317371897503227
1695265391.232375 -0.506789786940548 -0.186780012261271 0.001872203504116 0.035449368770688 -0.024209415162208 0.940622546770049 -0.336729076527513
1695265391.332224 -0.497732410715151 -0.194094175360218 0.000988306908070 0.036792414350638 -0.026287607129716 0.933567319370256 -0.355538099451327
1695265391.432060 -0.490102562348888 -0.202884211927627 -0.001957499135033 0.037622239967683 -0.026565932121582 0.926055765739531 -0.374565798026035
1695265391.531897 -0.487686569203928 -0.211672040951050 -0.003097439804331 0.035393228879225 -0.024019148976121 0.917361870676538 -0.395749413215981
1695265391.631728 -0.480015152739632 -0.217849219025742 -0.007504078518127 0.032979541255958 -0.020806426993783 0.906707540142237 -0.419953424921738
1695265391.732356 -0.466486977066003 -0.220951285878082 -0.011987875870687 0.031966189314995 -0.020555373182243 0.895821792109771 -0.442785451607483
1695265391.832204 -0.454140076407088 -0.214853324047196 -0.013690614716200 0.032842089722870 -0.021228151547979 0.885497432579335 -0.462995744710343
1695265391.932053 -0.460247414938613 -0.212277629477086 -0.014478319708455 0.035426686123670 -0.029588563800473 0.875659971050906 -0.480717257753075
1695265392.031879 -0.463635546297581 -0.216691025292947 -0.017822232189124 0.036065767294475 -0.030202184838476 0.865654569294435 -0.498426780099245
1695265392.131743 -0.468735119040157 -0.226297323138405 -0.019681502063427 0.034089551353572 -0.029184010618677 0.853985171621067 -0.518358488561776
1695265392.232371 -0.468877147607835 -0.232981557773013 -0.020669791959411 0.031721481914778 -0.027580673756506 0.840307839999999 -0.540477370529790
1695265392.332221 -0.465593826880268 -0.233611755430421 -0.020072514810758 0.030182121460262 -0.027103755054096 0.826696707183401 -0.561183553160852
1695265392.432068 -0.464232414662755 -0.230130951981465 -0.013635031350135 0.029006751454658 -0.024578478300272 0.815668373119552 -0.577269098312897
1695265392.531914 -0.459027696410464 -0.236129022838898 -0.007231617668235 0.033045824181435 -0.030710430985933 0.805059344249949 -0.591476369070363
1695265392.631758 -0.461461515613863 -0.241091809157550 -0.000862898183000 0.033819461061711 -0.031502270380238 0.792551336754292 -0.608051173523545
1695265392.732407 -0.466491321709736 -0.249119720350808 0.002716116927683 0.032054190754086 -0.032060869151747 0.778334057495512 -0.626211405570752
1695265392.832251 -0.473600602456271 -0.250786329683724 0.004313792087013 0.030740950067919 -0.031799484507982 0.761900711674746 -0.646181934383385
1695265392.932091 -0.473880314843915 -0.249091411599791 0.006089125521737 0.029900043006886 -0.032267706707454 0.745700805539991 -0.664827113728845
1695265393.031948 -0.473418733511412 -0.243839998041931 0.010305661180299 0.030001825965153 -0.032276744741559 0.731853897535871 -0.680035274709472
1695265393.131781 -0.473704989050850 -0.243333731088569 0.014820415829127 0.032577539943234 -0.035066230644676 0.718687380739148 -0.693684014610336
1695265393.232420 -0.480237397894064 -0.241361522963310 0.014312592577794 0.032410390533243 -0.033324347976110 0.703119546059731 -0.709550532637525
1695265393.332273 -0.482608071078471 -0.247849791885611 0.015467141933177 0.029635503444237 -0.033122853151841 0.686991753188444 -0.725304725329806
1695265393.432104 -0.482673531055657 -0.245263868586177 0.016569563343532 0.024403570401908 -0.030231900611064 0.669070101113092 -0.742183062144095
1695265393.531933 -0.485121707035688 -0.236924303850115 0.014433383165650 0.026360291559016 -0.032280473340051 0.650678898221208 -0.758208465713413
1695265393.631778 -0.488337287774449 -0.227995418499642 0.016195246598951 0.028864888691523 -0.033042275963173 0.634891050999873 -0.771354898577992
1695265393.732414 -0.491981558614999 -0.224040004323496 0.022295543889485 0.031952458329132 -0.038154645944064 0.620774719430154 -0.782407829150508
1695265393.832257 -0.493913693407670 -0.222580484898878 0.027481858558458 0.032273850277370 -0.038972448582781 0.605593345654765 -0.794163866301152
1695265393.931936 -0.493806374652583 -0.226210535922250 0.031387837702620 0.031884506265392 -0.040767109515714 0.587711668000369 -0.807413411046756
1695265394.031930 -0.490577370541370 -0.225689843035956 0.032518671909623 0.036148582465091 -0.047812881537495 0.562081644950354 -0.824906923691842
1695265394.131759 -0.486586669994163 -0.223672008239604 0.032685401214413 0.035621441028989 -0.047570813649963 0.535672365282457 -0.842332029368696
1695265394.232395 -0.481977980210496 -0.219748287184305 0.031438721035260 0.036877747934698 -0.046421923301145 0.516956204236033 -0.853956275020068
1695265394.332239 -0.460536350181026 -0.221004480753613 0.029360102881592 0.039237355167377 -0.047846201917349 0.498538526556367 -0.864656294986945
1695265394.432089 -0.438892199765121 -0.229748887497106 0.025263092745425 0.037956708366039 -0.046158554192562 0.476237541283794 -0.877283580398507
1695265394.531932 -0.416162305210387 -0.246195340657461 0.017032537237085 0.029825967479646 -0.041350127081094 0.452882064199609 -0.890111461885854
1695265394.631762 -0.384741499719565 -0.242694722956417 0.003434821169595 0.021331048079236 -0.032262481728117 0.431291179192736 -0.901383402005557
1695265394.732409 -0.350434289413432 -0.231431771941508 -0.018835302778702 0.008951106299323 -0.018127119181866 0.408827551666393 -0.912387701717113
1695265394.832257 -0.307597704053756 -0.206666062357864 -0.045824345009250 0.006830925071554 -0.006979011327444 0.392128050950948 -0.919858806296357
1695265394.932092 -0.255669274441886 -0.181204173563038 -0.053087143052555 0.008534777600996 -0.005629335295382 0.375407714140312 -0.926803386009874
1695265395.031926 -0.213803174520263 -0.157204114163512 -0.059363931475984 0.012529645944907 -0.003741626184552 0.357527436850326 -0.933811083734401
1695265395.131760 -0.186969625447998 -0.133081663561454 -0.046110761711608 0.013534340578015 -0.003096897521581 0.337775692732882 -0.941124227851813
1695265395.232398 -0.182965776518695 -0.135584909581845 -0.016214128293690 0.005251520687033 -0.005754005831637 0.311760376501584 -0.950128823155546
1695265395.332236 -0.183409234440995 -0.117433409445088 -0.000818968828462 0.006932757680093 -0.003983851696887 0.289171682269099 -0.957243858152276
1695265395.432084 -0.202607652003979 -0.094083795885514 0.018128037845144 0.006468423283227 -0.002889388467796 0.269743930212903 -0.962906030227143
1695265395.531939 -0.218297964872701 -0.073457518597816 0.028379633068035 0.012204115798116 -0.003453839625576 0.251210859203405 -0.967849283084769
1695265395.631775 -0.227434105876835 -0.063070636269665 0.030425497507792 0.012196369967041 -0.002693370581209 0.231120521410253 -0.972844951108644
1695265395.732421 -0.229076585051239 -0.059350522732850 0.027652090059775 0.009026015944020 -0.002269587543196 0.208557721848792 -0.977965774792652
1695265395.832251 -0.226182157384222 -0.051332390709044 0.019231209775573 0.007910327576436 -0.001016434849010 0.182669581424968 -0.983142012935998
1695265395.932086 -0.221515282795128 -0.038976453249819 0.011610891979025 0.005277722033840 -0.000352396796655 0.158024091103210 -0.987421089554817
1695265396.031931 -0.219280369864604 -0.028239385649404 0.015229764371325 0.006072990903039 0.000934740748843 0.138241862180767 -0.990379438691052
1695265396.131769 -0.209837427277891 -0.014147274295473 0.014069891984908 0.010612192201030 0.001601319304144 0.119418882909024 -0.992785952538572
1695265396.232414 -0.204518594879310 -0.005835997099499 0.013184767996329 0.009704551520107 0.002568506953532 0.098628903301530 -0.995073647468038
1695265396.332266 -0.199874801979133 -0.003536381547790 0.012040758293258 0.004474230425913 0.002660168684577 0.075696439603880 -0.997117321981694
1695265396.432092 -0.201653860685361 0.005383277496249 0.012220726955011 0.004050776429639 0.003738395422579 0.049297192541758 -0.998768943458629
1695265396.531921 -0.211902157943982 0.014613665446475 0.015001155732251 0.002466274765367 0.004844035401614 0.024153957750458 -0.999693472587864
1695265396.631767 -0.226033017344573 0.022420283359735 0.015804677026078 0.000907538576608 0.007690376859526 0.003359552963467 -0.999964373306050
1695265396.732412 -0.229804368026501 0.029940454465271 0.016377570149367 0.004354372436894 0.007410567501015 -0.011521375588401 -0.999896685080278
1695265396.832252 -0.229004105422291 0.025749752070298 0.014445072597309 0.004573156354499 0.007820716443920 -0.012727734741960 -0.999877956254454
1695265396.932095 -0.225152907018581 0.015475156855203 0.016640892058310 0.001976304204241 0.006492724765046 -0.012857484403967 -0.999894306335226
1695265397.031936 -0.225951371228942 0.009154161146020 0.018491538489890 -0.000178091982131 0.008061606360090 -0.016712715364541 -0.999827817142166
1695265397.131775 -0.232414523836226 0.003886153180663 0.016062477210389 -0.003077883465673 0.010358623761874 -0.020602328375895 -0.999729348180099
1695265397.232408 -0.240438830961351 -0.003924900282273 0.025072606070570 -0.003168468484286 0.011334346005834 -0.020610900908954 -0.999718302409128
1695265397.332254 -0.239805549393874 -0.011767723128729 0.022618604186238 -0.004187127285048 0.009352741748132 -0.017303471980693 -0.999797771573976
1695265397.432090 -0.235450975715431 -0.020827521832004 0.019918066344986 -0.004103274513950 0.006759079159270 -0.015240449023350 -0.999852592485878
1695265397.531932 -0.227805231007069 -0.030782335836966 0.016942668754005 -0.009644305403782 0.005487256348636 -0.015822986165622 -0.999813237809856
1695265397.631777 -0.228413500536931 -0.033451079386219 0.016339989145234 -0.011738792501630 0.007169339568967 -0.019244281217567 -0.999720190333850
1695265397.732415 -0.233563696008040 -0.033621735017784 0.018405600609646 -0.011712164942628 0.009062986878989 -0.021611941418701 -0.999656746813268
1695265397.832239 -0.233357649076277 -0.035403239406918 0.018540466074037 -0.011223266922357 0.008223004946092 -0.020396963904182 -0.999695145698288
1695265397.932066 -0.232656460432092 -0.036579602898540 0.014916253106453 -0.010773921878842 0.006893219702994 -0.018126929208079 -0.999753879995944
1695265398.031909 -0.232493991377115 -0.038962231484592 0.018349213479296 -0.009936630773296 0.005368148710066 -0.016812001230314 -0.999794880444442
1695265398.131753 -0.229986242050910 -0.041551744491488 0.016611527175713 -0.012259693174750 0.005755351401593 -0.017706417500731 -0.999751498439877
1695265398.232399 -0.228163685776531 -0.037859006668334 0.014319478018443 -0.012160486383990 0.005171376812451 -0.020961450479444 -0.999692951373846
